DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
NP202200000011,NPGE81FL,NP,2022,11,NP2022DHS,3475.883057,3502.521973,3151.820801,3161.290283,2956.356445,75.26379395,55.20700836,74.18218231,57.72780228,68.08113861,21.44108582,19.86489677,21.21866035,19.64887619,19.66367722,11.23282719,11.33347797,11.82552147,11.7879343,11.241189,5,1310.225708,0.33305493,0.321000159,0.32111609,0.358049184,0.383138627,5.512226105,4.605875015,5.110879421,5.828397274,5.427442074,31.4662571,12,4.618978024,15.20600414,14.36657429,15.73252487,15.021348,14.45976639,52.17884445,134.6062622,22.68943405,13.55857372,5.194488049,19.54751205,20.12971687,20.98975754,19.72981644,19.42975998,13.89526939,14.42651939,15.05150509,13.7995224,13.79913235,8.313643456,8.794893265,9.154571533,7.941160679,8.187196732,0,8.970921516,8.868251801,10.24638844,10.39381981,9.255856514,2.421252966,2.388932228,2.512297392,2.415986776,2.412312031,182.2326813,131.885788,186.3677063,139.4696045,164.2329559,1825.039429,1442.123535,1656.558105,1638.208252,1675.431396,11.922925,13.75116825,18.12810707,21.56058121,22.65225029,23.60598373,23.70725822,23.50840569,22.56885529,20.66632843,16.6791687,13.03734303,179.9912109,525.5206909,438.8493652,358.5880737,286.0240784,251.4994812,3796.791748,3801.282471,3455.576172,2903.754395,2180.801514,198.5491943,198.7840271,180.7056885,151.8487549,114.0427017,7.293619633,6.598738194,7.209299564,6.686590195,7.114735126
NP202200000012,NPGE81FL,NP,2022,12,NP2022DHS,2005.176514,1670.17334,1795.707886,1593.94165,1526.144409,59.62641525,43.87429047,59.41347122,45.95586395,55.16896057,27.45306778,26.15307808,26.08542824,26.75537109,26.14221573,11.18443298,11.29176807,11.77916718,11.7661314,11.19320011,5,837.6279907,0.305153668,0.300662786,0.286414236,0.301672339,0.348742098,2.671417713,2.058279753,2.620802879,2.90592885,2.581770658,32.7559166,10,6.784130573,22.07557487,21.56344795,21.68724632,21.94856453,21.47294426,81.46983337,169.0831146,100.2988434,16.5372467,8.690268517,23.39006042,23.94636917,24.80400848,23.57688141,23.28026581,17.77061653,18.27320671,18.88942528,17.66413498,17.66166115,12.2056284,12.6546011,13.02181721,11.81075001,12.08706665,0,16.69808006,16.97381973,17.28906631,17.14175987,16.80367279,2.690089703,2.664988518,2.786371469,2.674262285,2.658984423,160.4004059,116.9244843,165.5480042,122.8980331,146.6934052,1380.117676,1037.687622,1121.652344,1349.412964,1363.4823,14.081707,15.97814083,20.4376545,24.1167984,25.26668549,26.03425217,26.11895561,25.97881889,25.20620155,23.41391182,19.01369286,15.06439972,160.7744141,253.7997742,209.2725372,176.6920166,144.2280426,129.8412933,1968.936157,1971.735107,1792.856323,1506.935181,1132.0448,102.8479919,102.994194,93.65040588,78.71522522,59.1327095,6.205361366,5.674026012,6.198340416,5.741922855,6.124367714
NP202200000013,NPGE81FL,NP,2022,13,NP2022DHS,3378.888916,3749.276855,3066.071533,3318.598389,3187.896973,77.93980408,56.24143219,75.9414978,60.80701447,69.99650574,24.41071892,23.38064766,23.80129623,22.51563644,21.31892967,11.26637745,11.34450245,11.82388592,11.80614948,11.24888611,5,1191.620972,0.357325822,0.370914578,0.381149769,0.398062319,0.439553946,7.222643375,6.505883694,6.711265564,7.608163834,7.158026218,36.18063354,12,2.612430334,16.9311924,17.33555603,17.74490166,16.86545753,16.33277893,44.20717621,123.2037048,19.835186,19.90824127,8.164402008,18.01987839,18.58477974,19.46899605,18.12368393,17.90267754,12.36164665,12.88143826,13.52366924,12.1906395,12.24920464,6.745833874,7.233333588,7.635228634,6.311603069,6.645616531,0,9.451666832,11.29046345,11.68850708,11.21527767,11.3466301,2.383550406,2.368923664,2.501967669,2.358116388,2.390957832,185.7734528,133.2316589,190.0031738,143.3900146,167.3586884,1697.790649,1353.675903,1566.79187,1406.042114,1446.087891,12.54590702,14.25354862,18.26997375,21.19903946,22.5463047,23.56401634,24.14982224,23.77838898,22.79217339,21.11745071,17.1836834,13.63852406,178.4921875,654.3991089,539.7407837,447.4511108,351.8625793,320.9732361,3438.759277,3456.494385,3154.618896,2661.380859,2006.707031,179.96138,180.8895111,165.0914001,139.278656,105.0174561,8.026667595,6.977024078,7.694043159,6.875478745,7.362923622
NP202200000014,NPGE81FL,NP,2022,14,NP2022DHS,2831.453125,2548.690674,2572.503662,2327.900635,2181.575195,71.15054321,52.42497635,70.96362305,56.90405655,66.43423462,25.97410774,25.1007061,25.31186295,24.87563515,23.58465004,10.60525131,10.69377899,11.16592884,11.13496876,10.59294033,5,1211.349487,0.362477601,0.352541685,0.356037498,0.373508215,0.428627491,2.903268099,2.264244795,2.700170755,3.190079689,2.794207096,28.30098534,12,8.259319305,19.94477463,20.01434517,19.99235535,19.43329811,18.63440514,55.8325386,182.9894104,73.86528015,24.90681076,12.75156784,22.17106628,22.74278069,23.60868073,22.3113575,22.09486389,16.8392067,17.36655235,17.99592018,16.71367264,16.7709198,11.56581402,12.04900169,12.44004631,11.17638874,11.50192451,0,13.91544151,14.92798615,14.67284679,13.99096012,13.68416023,2.579730988,2.54716444,2.680078268,2.544430017,2.551403522,183.5492554,133.5350342,190.1880646,144.7883759,169.5005341,1380.253052,1120.869141,1321.765015,1187.90918,1348.582031,11.5173893,13.20754242,17.60491371,20.82879448,21.94872665,23.2151432,23.41253281,23.33400536,22.22857475,20.25132751,16.26960754,12.70909595,225.0498047,418.3809814,366.9060364,307.7763977,246.8214111,219.6517792,2819.765381,2834.308105,2586.771729,2182.319092,1645.489868,147.2364655,147.9958344,135.0705109,113.9516678,85.92066956,6.96283865,6.09808588,6.711332321,6.108010769,6.465452671
NP202200000015,NPGE81FL,NP,2022,15,NP2022DHS,2358.167725,2481.579346,2066.648438,2268.904785,2245.493408,67.27171326,49.66986847,67.4761734,55.00648117,63.99401474,27.29638863,26.27211761,25.07745361,25.51682854,25.00915146,10.44283867,10.53156853,10.99500847,10.96485806,10.42789364,5,944.7576904,0.345943987,0.342520207,0.348065585,0.357705921,0.422671586,2.027513027,1.538220406,1.903961182,2.273826599,1.927876115,33.63467407,12,9.057471275,21.62501907,21.27339172,20.70940018,20.9816494,20.3378067,78.21531677,128.8143921,70.20694733,19.97961426,22.50697899,23.39421272,23.96746254,24.83715248,23.53499794,23.34732437,18.14586258,18.67650604,19.30928802,18.02365494,18.09956551,12.95137501,13.43589497,13.84120369,12.57013893,12.91942978,0,15.95364952,16.27466393,16.34134674,16.44647026,15.66646194,2.675303936,2.641724586,2.779123306,2.634215832,2.633145332,179.97229,131.2141113,187.5246124,144.898941,168.5055389,1351.552612,1096.376099,1245.615356,1156.535889,1324.529419,14.65670681,16.65495872,21.47802734,24.84715652,25.86726189,26.79786301,26.50357246,26.4757576,25.54880333,23.85455132,19.57366371,15.63244247,179.8896484,396.1521912,333.0810242,262.3544312,221.4170227,206.6003876,2958.253662,2973.510742,2713.816895,2289.500244,1726.30542,154.3530273,155.1490936,141.5990295,119.4594269,90.07357025,6.824071407,5.895924568,6.518788815,5.951416016,6.19918251
NP202200000016,NPGE81FL,NP,2022,16,NP2022DHS,3341.884766,2761.755615,3305.894775,2784.94873,2933.245361,69.40568542,51.17054749,69.56557465,57.26514053,66.15507507,23.7749176,22.84592438,22.79406357,22.37843704,22.09233284,10.27751732,10.36144447,10.81983566,10.79159451,10.25940418,5,1088.348633,0.347804904,0.34834671,0.347839355,0.38579306,0.425554961,1.855221272,1.382515788,1.73319006,2.109285355,1.743746996,37.00494385,12,6.714910984,18.07999611,17.86434746,18.03031921,17.6506424,17.34176826,90.97919464,141.9385071,127.9402695,26.62293243,4.67861414,23.35368919,23.9284153,24.80357361,23.48401451,23.31597328,18.19043732,18.72416115,19.36213875,18.05946159,18.14927673,13.07617283,13.56697178,13.9837389,12.69241905,13.05656815,0.008399557,12.38507557,12.88276577,13.26657486,12.92284775,12.59120369,2.664366245,2.632711172,2.773263931,2.623075724,2.624276638,184.9221649,134.7172852,192.9236755,150.2108002,173.6092224,1194.518188,996.5845947,1100.559326,1028.818848,1194.696533,13.1981287,15.02813721,19.59287071,22.99618149,24.0683403,25.13916588,24.86686897,24.82202148,23.89669991,22.13516426,18.06486893,14.33578968,95.90332031,353.4758301,307.913269,264.9722595,222.7997284,220.9662018,3945.114746,4144.19873,3952.742432,3485.021973,2746.182373,205.8445282,216.2321472,206.2425232,181.8382416,143.2877502,6.993964195,5.965808868,6.615213871,6.003948212,6.217689514
NP202200000017,NPGE81FL,NP,2022,17,NP2022DHS,2954.253906,2929.808105,3209.945068,3003.576172,3134.468506,62.94954681,46.61854935,63.49943542,52.55569458,61.03902817,27.11995888,26.31809044,24.9511795,26.05989647,24.92413521,10.36749172,10.46050358,10.9175787,10.88511276,10.3552084,5,719.6377563,0.341521204,0.34703058,0.358096182,0.370188355,0.433153927,1.338033795,0.981762111,1.279678822,1.530690074,1.259218693,36.1736145,10,12.70946789,21.85596466,21.10348892,20.99133682,21.59361076,20.86319351,101.6928101,124.4471283,113.5817642,18.59477425,5.408893585,24.55902863,25.1377182,26.00937462,24.71497536,24.54257774,19.34887123,19.88576508,20.52109528,19.24344635,19.32803917,14.1915369,14.67721462,15.09166718,13.82986069,14.1873703,0.003706427,16.59196854,15.88888836,17.03149414,17.12732697,16.80224991,2.770789862,2.735243082,2.875998259,2.728775978,2.713585138,174.4199677,127.5130692,182.6242676,143.4127197,165.6345978,1437.853027,1167.599976,1299.872192,1304.9375,1564.432739,15.01119804,17.0120163,21.60707283,25.26067734,26.50848579,27.38950729,27.00126839,26.85978889,25.92628479,24.28675461,19.95405769,15.95217228,48.72363281,332.8212891,326.6497498,290.928009,240.2902374,236.1246643,3813.749023,4006.204102,3821.122559,3368.976563,2654.739014,198.8429871,208.8773041,199.2274323,175.653244,138.4140015,6.65636301,5.709153652,6.334795952,5.855663776,5.969726563
NP202200000018,NPGE81FL,NP,2022,18,NP2022DHS,2795.921875,2891.892578,2706.197021,2896.438721,2823.95874,65.69239807,49.21257401,67.15882874,56.70174789,64.84648895,23.28133392,23.16910934,23.30488396,22.03936386,22.02584267,10.07057285,10.14176846,10.5858078,10.55779839,10.06403351,5,1199.438599,0.359297961,0.34828335,0.361286819,0.396765739,0.428671122,1.163624167,0.846798301,1.111940145,1.313891768,1.096409082,28.69461441,10,7.708405018,18.3634758,18.09180069,18.81694412,18.19248199,17.93860626,80.26422119,172.4466705,119.9241714,25.06723595,5.031479836,24.46341133,25.06429482,25.93088913,24.60878181,24.48472214,19.4040947,19.97254181,20.61260223,19.30668449,19.42173004,14.39283943,14.92252636,15.34508133,14.05098343,14.42068863,0.001422558,13.44561863,13.01449108,14.32900429,14.34560108,13.85137177,2.747005224,2.724840879,2.847569466,2.7075665,2.702286005,180.4573517,134.0964508,191.2394257,153.5237579,175.2337494,1710.360474,1339.810425,1497.770996,1580.766235,1911.442139,11.72727585,13.52223778,18.12322998,21.62394714,22.55805206,23.54190445,23.42506027,23.59770012,22.22382164,20.38698578,16.64495087,13.16066551,83.03222656,376.7085266,322.4224854,278.4053955,231.7190857,212.7334442,3137.263672,3295.580811,3143.329346,2771.385254,2183.8396,163.5117035,171.7630768,163.8278503,144.4424133,113.8199997,6.856209278,5.945345879,6.543431759,6.075661182,6.139679909
NP202200000019,NPGE81FL,NP,2022,19,NP2022DHS,5220.128418,4172.715332,4403.248047,3626.748047,3571.249512,79.57455444,59.21591949,79.47631073,66.08092499,75.01672363,26.37277794,26.10516167,26.38279533,25.41326332,24.67037582,9.848351479,9.907046318,10.36358547,10.33210373,9.820978165,5,1070.160278,0.332132876,0.321503282,0.352095366,0.363128245,0.394000292,2.658068657,2.040409327,2.427009583,2.95437789,2.517728567,31.04718781,12,10.20988846,20.24590302,20.52640152,20.7334938,19.8842411,19.35362625,128.6422882,131.993866,153.7956543,20.71925163,13.05508327,21.28216171,21.85943413,22.73019409,21.37961578,21.23958397,16.33603859,16.87879181,17.51746178,16.18862915,16.29742432,11.43381119,11.95238781,12.36660862,11.0475111,11.4186058,0.024141358,14.11902809,14.94763851,15.08418941,14.35521984,14.03687763,2.481727362,2.461646557,2.594097376,2.446455479,2.48075819,197.4823608,145.7686615,206.1692963,161.664032,186.0983429,1561.182495,1318.236694,1497.765747,1449.331177,1662.604858,13.44868851,15.22089577,19.60782433,22.66040993,23.6245327,24.81801414,24.70061302,24.85751534,23.65709686,21.94069672,18.14724731,14.59165573,104.5771484,458.5837402,371.2417297,300.986969,227.6277313,206.623764,4376.906738,4397.757813,4012.104492,3383.469727,2550.170166,228.5439453,229.6327057,209.4954834,176.6707764,133.159317,7.662528992,6.535137177,7.16738987,6.374063969,6.725166321
NP202200000020,NPGE81FL,NP,2022,20,NP2022DHS,2254.645508,2160.050049,2021.175293,1960.074585,1864.768799,74.10366821,55.31484604,74.7508316,62.55792236,71.18026733,27.68541718,27.45961761,27.9136734,26.52601814,25.23320007,9.916059494,9.977936745,10.42868996,10.39906025,9.897251129,5,718.5380249,0.290890962,0.280105114,0.294416219,0.269354463,0.367213458,2.068711042,1.569790125,1.907721281,2.305708885,1.957462311,24.59923363,12,20.91399574,21.61151314,21.91757584,22.29415131,21.3021698,20.24248314,177.8143921,88.1302948,139.3092499,12.78316116,16.72308159,22.50629425,23.09438705,23.96312332,22.6213398,22.49097252,17.52568054,18.08075905,18.72029877,17.39800453,17.51142883,12.59023476,13.11645031,13.53443336,12.22227955,12.59372139,0,15.53761101,16.37553215,16.67462921,16.07832146,15.25176525,2.582595587,2.562746048,2.689930677,2.545818806,2.565596104,191.3798065,141.7579041,201.0745544,159.2611389,182.619812,1520.257202,1306.755249,1416.914917,1391.439697,1630.901489,14.71082401,16.58707237,21.1377182,24.27449608,24.89075089,26.01929474,25.71022987,25.8230381,24.82680893,23.21074867,19.37966156,15.76528072,148.5546875,229.4239197,197.3192749,156.5892792,126.4317551,111.4156113,2379.863037,2398.701416,2195.387939,1857.505249,1404.756348,124.1742859,125.1572189,114.548912,96.91918182,73.29607391,7.362366676,6.323430061,6.940283298,6.273826599,6.511213779
NP202200000021,NPGE81FL,NP,2022,21,NP2022DHS,4018.865479,3697.440186,3615.925293,3926.09375,3410.097168,91.25218201,68.37142944,89.24036407,74.51931,83.27838135,24.45318031,23.78129578,23.67438698,22.96167755,22.48808289,9.559404373,9.602459908,10.06984997,10.02361107,9.510474205,5,1014.084045,0.366477817,0.347858369,0.367137253,0.384703875,0.407288939,4.7158885,3.887021065,4.270329952,5.093308449,4.544881344,32.3771286,12,4.737020016,16.31848335,16.62306213,17.2046299,16.5940094,16.05702972,55.06379318,53.36360931,152.9741058,12.45356274,7.088427544,17.85871124,18.41769409,19.2857933,17.92811012,17.78259659,13.05766773,13.58363724,14.21770859,12.89097214,12.99819183,8.297237396,8.813845634,9.214887619,7.902777672,8.270717621,0,8.183787346,9.464826584,10.73487282,10.2263422,9.62597847,2.233376741,2.216840267,2.357494354,2.209042311,2.282740116,203.8005066,151.5685577,210.383667,164.6163025,190.1029053,1709.359741,1416.580811,1681.812134,1592.822632,1651.992188,13.11864281,14.78626633,18.2133255,21.00666428,22.1579628,23.48307037,23.96325874,23.50165367,22.68972397,21.4217205,17.91688156,14.39090252,145.5654297,503.2465515,416.6111755,351.0108643,318.1376953,258.3364258,3781.248047,3904.970947,3661.657227,3173.854004,2458.743896,197.7363586,204.2063141,191.4824829,165.9733276,128.5774078,8.625480652,7.270245552,7.897062778,6.823545933,7.404762268
NP202200000022,NPGE81FL,NP,2022,22,NP2022DHS,3400.595703,2956.493896,3374.748291,2859.481201,2782.690186,91.71108246,69.04425049,90.12640381,75.6271286,84.37289429,23.5390892,22.7410183,23.06466484,22.12556648,21.4422493,9.342954636,9.383940697,9.846543312,9.800550461,9.297062874,5,1035.428833,0.370508134,0.340802819,0.366116434,0.384516388,0.408192068,3.986974955,3.159082651,3.570299387,4.351684093,3.807698011,33.68131256,12,8.64375782,15.84704494,15.91056156,16.67407417,16.01901054,15.59313869,86.42913818,138.8398285,93.1052475,13.15261555,7.65389061,18.37504387,18.93745613,19.80211258,18.44644165,18.31040192,13.68288517,14.21300602,14.84632492,13.52133942,13.63320351,9.032090187,9.553516388,9.954904556,8.645558357,9.01300621,0,8.154999733,9.080103874,10.28348351,9.912453651,9.744028091,2.243402719,2.227040052,2.365668535,2.218041182,2.290220022,205.7449036,153.7643127,213.209198,167.7440643,193.2324982,1692.689331,1382.414063,1651.806274,1658.654297,1708.939819,12.72986126,14.61921883,18.73452187,21.31154823,22.58426094,23.44083023,23.93174171,23.33275604,22.48680687,21.34009361,17.68567085,14.01897335,126.1123047,355.5049744,324.9353943,280.1967773,224.8900146,204.8651428,3287.547119,3393.981934,3181.498779,2756.833984,2135.077393,171.8543854,177.4181976,166.3107758,144.1117096,111.609787,8.514521599,7.204416752,7.82209301,6.784110546,7.341531754
NP202200000023,NPGE81FL,NP,2022,23,NP2022DHS,3358.411133,3456.909668,3381.977539,3518.787354,3436.007568,84.19081116,63.93423462,84.55580139,71.80218506,80.08382416,18.72316933,17.77858925,18.38295555,17.41703796,16.60578346,9.448539734,9.487239838,9.932451248,9.901186943,9.422902107,5,1954.281372,0.371906459,0.373188019,0.377809584,0.424845606,0.446052641,3.329466105,2.67352128,2.96527338,3.610746384,3.194367647,30.64903259,12,3.083291769,12.88178062,12.43859386,13.06009483,12.58964729,12.14735985,82.63581085,107.2035141,51.12823868,28.39592934,3.996683598,20.03832626,20.6220932,21.48018074,20.13098907,20.02796555,15.29333115,15.85036182,16.48457718,15.15730572,15.28988743,10.58978653,11.13485241,11.54526901,10.2285738,10.60383415,0,7.040391445,7.098599434,7.737233639,7.762256622,7.68893671,2.378819466,2.363758802,2.487977505,2.350188017,2.402835608,200.2747345,151.1251068,210.3729401,168.748642,192.4282684,1946.63562,1597.053589,1888.633667,1902.342407,2047.321777,8.544342041,9.754707336,13.20272636,15.8730402,17.31912041,19.13634491,19.14196587,19.06353188,18.25627327,16.64821243,12.79043961,9.823379517,202.6669922,429.2658386,382.5411987,322.181427,278.6618958,254.9338531,3011.954834,3111.536133,2918.624268,2530.641602,1961.100708,157.2718048,162.4715271,152.398468,132.1396179,102.4005585,8.10185051,7.017301559,7.619451523,6.775594711,7.19827652
NP202200000024,NPGE81FL,NP,2022,24,NP2022DHS,4709.419922,5504.210938,4766.595703,4960.71875,4969.505859,78.2520752,58.9453125,79.32380676,67.22033691,75.54692841,21.9408989,21.74951363,21.2600708,20.63605309,20.28070641,9.614844322,9.658348083,10.10273457,10.07194805,9.595457077,5,1714.920898,0.372569621,0.374573261,0.368318617,0.424214512,0.449688733,2.246618986,1.725852132,2.053164005,2.469395161,2.135558367,25.69187355,12,3.166607618,16.04164886,16.33117485,16.28375053,15.91243649,15.6041069,99.30937195,133.9490662,59.25526047,33.23346329,3.245860815,21.80013084,22.39936447,23.26274681,21.90244484,21.80347252,16.97171593,17.54459,18.18543053,16.84678841,16.97989082,12.18528748,12.74101543,13.16001129,11.83049774,12.20801544,0.002945708,10.1424017,10.91283607,11.30743027,11.18881893,10.9275074,2.514453173,2.5044415,2.620486259,2.48143816,2.516695738,196.7611694,147.6250916,207.8669434,166.8031006,190.1286316,1643.1073,1405.640991,1600.705322,1648.567993,1932.401367,10.21270657,11.77751827,15.64380932,18.69833565,20.14851952,21.41166115,21.47476196,21.29593468,20.40740013,18.64195442,14.90895653,11.62196064,128.1152344,637.3139038,592.9815674,501.5889282,383.1486206,358.7109375,5217.72168,5413.245117,5100.07666,4442.343262,3458.864746,272.2454529,282.4472961,266.1070862,231.7884827,180.4734497,7.669369221,6.62144804,7.211174488,6.498725414,6.755817413
NP202200000025,NPGE81FL,NP,2022,25,NP2022DHS,1632.301758,1745.413452,1573.775146,1762.674072,1829.759033,82.71300507,63.54688263,83.90725708,71.96958923,79.90760803,13.76988983,14.51597214,14.80975628,13.68673611,13.10888481,9.435807228,9.4712677,9.906293869,9.882899284,9.420355797,5,2329.017822,0.397228777,0.421719432,0.395551383,0.444923967,0.47223565,3.399605036,2.795720577,2.98978734,3.655468702,3.283025026,24.02596092,12,0.086132944,9.436743736,9.651961327,10.26008701,9.390398979,9.496840477,33.98189926,75.66893768,297.0594482,20.626297,4.634711742,20.32443619,20.91237068,21.76397705,20.42543411,20.34370613,15.58546066,16.15012932,16.78064156,15.45985222,15.60724831,10.88862896,11.44110203,11.85290813,10.54014778,10.92096424,0.008520107,5.103598595,4.787951469,5.710416794,5.094062328,5.884795666,2.406597376,2.388064384,2.508810759,2.377734423,2.424826384,199.0569153,151.7540436,210.507431,171.1245728,193.7620697,1941.727905,1637.604248,1908.044189,1972.71106,2057.363037,8.181071281,9.34297657,12.83795166,15.33987713,16.63898849,18.49903488,18.52815628,18.53160858,17.77486801,16.15577507,12.37014008,9.496809959,156.8955078,184.9393158,160.9333954,142.5314484,114.9430008,110.1161575,1875.310547,2014.358276,1964.61377,1771.196533,1427.161621,97.88453674,105.142334,102.5458527,92.45015717,74.4927597,8.048840523,7.099500656,7.695169449,6.908511162,7.347512722
NP202200000026,NPGE81FL,NP,2022,26,NP2022DHS,13522.66504,12571.2666,14007.14648,13334.61523,12779.96582,74.10334778,57.02388,76.98358154,66.65326691,74.37622833,24.32855606,23.11055565,23.46566963,23.40510368,22.90533257,9.610894203,9.648524284,10.07651901,10.0535593,9.611762047,5,735.2470703,0.387108713,0.381385416,0.387369275,0.416730911,0.451978445,1.588537335,1.252994776,1.439153671,1.728211761,1.527547717,38.79715729,10,7.180652142,18.39725113,18.50876808,18.97040367,19.0082283,18.53051376,43.41858292,217.3838501,78.5759964,8.008058548,5.459668636,23.41219711,24.02530479,24.88150978,23.52769089,23.48042488,18.58415794,19.17886353,19.81553841,18.48163986,18.64952278,13.80130291,14.37677956,14.8031683,13.47322083,13.86775208,0.074110806,12.46594715,13.90697861,14.47513866,14.61135387,14.15569305,2.64618063,2.631553888,2.738932371,2.610286474,2.625868082,196.0908508,150.0614166,210.852829,173.9841156,195.3021698,2012.471191,1663.600098,1909.284424,2014.883545,2225.996826,14.39553738,16.33977509,20.71681595,23.52458191,24.4011631,25.19182396,25.48829079,25.28156471,24.65666389,23.04102707,19.39718056,15.77311802,63.67480469,1272.082275,1159.116089,1059.04187,869.5429077,769.1071167,10650.21777,11439.89355,11157.38574,10058.93555,8105.100586,555.0808716,596.2381592,581.5140991,524.2637329,422.431427,7.404509068,6.610794067,7.165854931,6.602478027,6.850524902
NP202200000027,NPGE81FL,NP,2022,27,NP2022DHS,3476.647705,3510.577148,3646.586182,3857.490479,3766.961914,74.41743469,56.30134964,76.47343445,65.32990265,73.35184479,24.10430527,24.26159859,23.29652786,23.50461769,23.02899742,9.66723156,9.7084198,10.14327335,10.11935806,9.65941906,5,964.7089844,0.36928165,0.374782115,0.373280734,0.412286133,0.455040604,1.664275169,1.261588573,1.536228299,1.829010367,1.581653595,31.1836319,10,5.197620392,18.41243744,18.94642448,18.73131943,19.06211853,18.34581566,58.81604767,114.961525,107.601799,7.902826786,4.306990623,22.98884583,23.60351563,24.46432304,23.10217094,23.02547836,18.13424492,18.72634506,19.36918449,18.02495575,18.17165756,13.32161522,13.89509487,14.32079029,12.98268223,13.3659296,0,12.72056866,13.63124943,14.16611099,14.61961746,13.66263294,2.607986212,2.60073781,2.706553936,2.572699785,2.595659733,194.0796509,146.4250488,206.9794769,168.0742188,190.3964386,1759.086182,1504.29187,1762.08252,1761.552856,2132.913574,13.07196236,14.83506393,19.00776863,21.89738655,22.94084358,23.94570732,24.13744736,24.00395775,23.19706917,21.64541435,17.95323944,14.44145966,134.5214844,358.276001,323.6878662,281.0402222,251.5448151,226.6983643,3862.916504,4149.338379,4046.870605,3648.454102,2939.782959,201.4065094,216.3401031,210.9975891,190.224762,153.2757416,7.399483204,6.473407269,7.047860146,6.457139492,6.61485672
NP202200000028,NPGE81FL,NP,2022,28,NP2022DHS,5493.572266,8441.445313,6905.083984,8566.020508,8675.079102,63.04483795,47.85324478,66.39974213,57.49564743,64.88845062,26.45583344,27.56737709,27.50743103,27.53163147,27.55995941,9.985460281,10.03524303,10.45551205,10.4425354,10.00117207,5,199.632843,0.307636172,0.333421886,0.32925868,0.363170147,0.398811579,0.162617177,0.040729165,0.221414924,0.199170992,0.143246531,32.00320435,10,34.3230629,21.98321915,23.54830551,22.97576714,23.01585197,23.08444595,149.1862335,222.1208649,94.85663605,8.270190239,0.512772501,26.24361992,26.88780403,27.74509621,26.393013,26.33854103,21.2292099,21.85329819,22.49904442,21.15659714,21.3151474,16.25816154,16.85256004,17.28958321,15.9504776,16.33736992,0.03561832,17.51060677,19.52923584,18.44410515,18.50006866,18.60893059,2.875868082,2.870182276,2.960894108,2.833420277,2.818446159,181.3086395,137.3475342,196.6026001,162.9093323,182.8845978,2535.819092,1759.713013,2199.882813,2255.644531,2682.368164,16.46819496,18.66667366,23.41978264,26.97564697,27.69108963,28.26247597,27.7260685,27.80225182,27.08890915,25.49742508,21.17586517,17.68016624,19.609375,746.2879028,804.991272,746.1522827,586.2230225,550.6524658,12579.60059,14408.96777,14989.69531,14418.25098,12398.06641,654.6755981,749.8806763,780.1032715,750.3638306,645.2280884,6.564105511,5.869006157,6.418780327,6.141467094,6.011380196
